time,precip,site,version,selected_lat,selected_lon
1982-07-16,0.3114538,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-17,0.5348328,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-18,1.2635442,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-19,0.96752775,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-20,1.1863531,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-21,0.4014594,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-22,0.28311127,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-23,0.65728456,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-24,0.62906045,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-25,1.6040748,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-26,1.1563345,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-27,0.8834088,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-28,1.6597626,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-29,1.4147968,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-30,1.3215575,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-07-31,1.2568358,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-01,0.9461445,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-02,1.5786678,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-03,1.6643279,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-04,0.75149715,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-05,0.5168872,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-06,1.5313815,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-07,0.6044996,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-08,1.4250284,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-09,0.8918196,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-10,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-11,0.41838995,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-12,0.4756262,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-13,0.7297879,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-14,0.8240406,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-15,0.6553453,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-16,0.7396709,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-17,1.0730114,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-18,0.9080022,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-19,0.6457116,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-20,0.8921003,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-21,2.438589,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-22,1.5522852,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-23,0.80727226,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-24,0.57336605,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-25,0.358225,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-26,1.1934602,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-27,0.94487864,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-28,0.18810344,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-29,0.44917652,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-30,0.47534505,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-08-31,0.8603476,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-01,1.5535905,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-02,1.6955442,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-03,0.6635075,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-04,0.76335394,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-05,1.2553449,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-06,1.5471426,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-07,0.9723812,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-08,1.9721458,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-09,0.4665475,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-10,1.4608648,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-11,0.2935608,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-12,0.87026,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-13,0.8788587,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-14,1.7429824,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-15,1.2004153,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-16,1.030836,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-17,0.7077201,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-18,1.0252085,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-19,0.7553676,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-20,1.4035776,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-21,1.4937224,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-22,1.8461039,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-23,2.6767251,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-24,1.7121104,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-25,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-26,2.2684183,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-27,0.37500265,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-28,0.97354513,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-29,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-09-30,1.2095863,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-01,0.25372395,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-02,1.3136762,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-03,3.0087535,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-04,1.934462,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-05,0.82469,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-06,1.1266098,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-07,0.42396942,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-08,1.0622077,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-09,0.59977716,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-10,1.6749837,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-11,2.4075487,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-12,1.7291783,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-13,1.3584361,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-14,1.7512656,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-15,6.749402,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-16,3.6667287,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-17,6.5481014,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-18,1.2000412,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-19,1.1982028,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-20,1.9774524,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-21,2.177143,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-22,2.6760268,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-23,3.7550797,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-24,2.9801304,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-25,6.210782,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-26,4.860787,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-27,1.1015902,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-28,2.8098707,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-29,2.0902965,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-30,0.75832856,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-10-31,1.7422154,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-01,0.8032385,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-02,0.34813675,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-03,0.9307579,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-04,0.13234164,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-05,3.5628836,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-06,1.6980591,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-07,0.99134785,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-08,1.3164462,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-09,2.3753061,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-10,2.1100817,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-11,1.5084606,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-12,4.981815,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-13,2.5054693,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-14,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-15,1.2564523,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-16,3.1828964,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-17,0.87346673,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-18,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-19,0.73539793,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-20,1.793742,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-21,1.592357,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-22,2.073225,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-23,1.3979642,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-24,2.4910748,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-25,1.578567,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-26,0.14037858,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-27,1.2265693,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-28,1.5182929,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-29,1.270401,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-11-30,1.8814578,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-01,1.4214745,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-02,1.264407,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-03,1.6852126,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-04,1.1524215,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-05,2.1839225,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-06,4.1912894,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-07,4.4162765,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-08,4.60657,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-09,6.1262374,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-10,0.20607534,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-11,0.377865,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-12,2.046812,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-13,1.4813395,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-14,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-15,0.97922254,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-16,1.489123,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-17,0.7765543,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-18,0.5548721,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-19,0.12801588,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-20,0.14223099,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-21,3.3872142,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-22,0.16595982,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-23,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-24,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-25,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-26,1.5376315,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-27,1.942969,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-28,1.8391457,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-29,1.4720162,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-30,0.53787094,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1982-12-31,1.2253125,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-01,1.0758775,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-02,0.9816559,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-03,0.9244963,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-04,1.6032314,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-05,3.5070734,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-06,4.644344,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-07,6.215645,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-08,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-09,0.9675596,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-10,2.2237606,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-11,1.6857888,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-12,2.4816942,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-13,5.8914523,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-14,0.410655,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-15,1.1743863,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-16,5.728303,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-17,0.9462932,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-18,8.723166,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-19,1.7737988,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-20,2.0976112,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-21,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-22,0.01698638,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-23,1.6827298,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-24,3.0456932,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-25,2.103209,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-26,5.854724,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-27,0.43411893,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-28,2.1803324,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-29,2.8210335,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-30,1.4154559,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-01-31,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-01,1.6007175,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-02,1.5156069,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-03,1.3360742,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-04,3.277955,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-05,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-06,1.6537801,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-07,5.457397,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-08,4.5105705,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-09,4.3120713,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-10,2.3151202,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-11,0.44825262,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-12,1.1170288,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-13,0.98451173,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-14,1.6576177,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-15,3.8914614,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-16,4.249507,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-17,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-18,10.494186,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-19,3.9587934,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-20,2.0155241,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-21,4.0421534,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-22,6.2328353,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-23,4.778395,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-24,2.5652013,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-25,3.126594,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-26,3.110022,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-27,2.5272236,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-02-28,3.821543,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-01,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-02,6.4218793,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-03,4.5112686,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-04,6.0470257,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-05,5.3090377,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-06,4.935572,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-07,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-08,2.9912906,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-09,8.642141,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-10,4.7351604,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-11,7.798031,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-12,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-13,2.1546478,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-14,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-15,0.72669053,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-16,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-17,2.8563676,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-18,3.2435062,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-19,10.186701,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-20,1.3159261,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-21,0.30987674,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-22,2.324863,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-23,1.8944082,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-24,3.3509097,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-25,0.8828951,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-26,1.7473756,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-27,2.5664525,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-28,1.6492175,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-29,4.4470234,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-30,6.322043,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-03-31,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-01,2.6490736,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-02,0.27799195,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-03,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-04,1.7467344,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-05,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-06,5.6221056,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-07,12.340707,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-08,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-09,1.1188964,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-10,2.6082067,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-11,6.0845723,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-12,4.9357295,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-13,2.8599758,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-14,2.1915605,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-15,1.6664706,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-16,1.2526426,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-17,2.1344252,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-18,2.1368644,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-19,5.3593826,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-20,1.6408788,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-21,0.09818627,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-22,1.7239764,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-23,3.8850558,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-24,1.5760664,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-25,0.0,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-26,2.292335,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-27,1.4985121,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-28,1.8632257,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-29,1.7869749,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-04-30,0.75337285,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-01,1.2901472,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-02,1.6614889,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-03,1.7357907,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-04,1.0041021,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-05,1.9286673,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-06,1.0966252,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-07,0.93999696,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-08,1.0760374,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-09,1.9162916,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-10,1.6064366,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-11,0.71999973,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-12,1.4965405,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-13,1.6702759,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-14,1.680218,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-15,1.7604033,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-16,1.5960759,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-17,3.0901337,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-18,1.0571492,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-19,0.51142806,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-20,1.4264112,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-21,0.40379313,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-22,0.46996918,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-23,1.4423327,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-24,1.5998802,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-25,1.432134,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-26,1.1434143,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-27,1.109398,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-28,1.4079185,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-29,1.4349402,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
1983-05-30,1.7254674,Ricococha_Weetacocha,PISCO_v2,-9.05,-77.95
